id_quiz;id_cours;titre;nb_questions;score_max;duree_minutes
363fe5e7-171c-4cf9-a3c6-4d594f0d6948;7ae7c6e7-9a7b-4921-8426-ff423a58be19;Quiz 937 - notre;19;43.24;46
3645302e-aa60-434e-a789-2d9ee87c2935;c5f71d04-cbdc-4640-a99b-432463261917;Quiz 1515 - satisfaire;27;51.19;-6
3649e270-e08e-4b24-bbff-dffdbfcf67d6;5dfd11be-2ad0-4546-93bc-2f999bc1588c;Quiz 209 - masse;9;45.77;28
36754bbc-a45f-4791-9fc9-927b47c85ff4;0691cc1a-db8c-4211-86b8-0ac84dcb7a24;Quiz 4205 - vêtement;30;84.79;367
369415d3-ecca-49ad-ae4c-646fbb7984bb;f65e8567-c75c-4673-8756-deb48a2a0b94;Quiz 4381 - voisin;23;90.15;280
36b0a848-f4ef-4b12-a34d-890ad522234e;8542648b-a90e-45a9-bef1-91d91d19f336;Quiz 64 - auteur;6;28.02;491
36b3a59d-4bd0-4b6b-8d03-9c63dba59611;ae90f40d-3cff-49b8-83cf-7ce8738eefbc;Quiz 2578 - parfaitement;22;65.29;-8
36b68a5f-8708-4abb-8d50-2f8634228e18;bcde9dbe-ad13-4151-baec-1a47f0cb9259;Quiz 4964 - ce;11;93.47;382
36b911a8-1d97-4a5e-8618-61a6cf5b3239;af71f160-69fc-4e91-8e93-b31b469ee9ff;Quiz 3020 - chemise;5;77.78;69
36c78556-c724-42dd-af7d-b08343aa1ecc;a9bc6587-c3b1-4818-b5bf-df474b19c678;Quiz 3944 - toit;30;36.95;87
36c7e152-07a0-42de-adcf-fa58eeeae58c;0f1bf910-93a1-49fe-8bd9-87def386b12e;Quiz 2705 - appartement;5;70.64;328
36e44a58-50d7-4f53-9f5b-d3a1dc7821c4;939a0233-9556-4576-aa5b-f4ef97c0d2a6;Quiz 1093 - travers;21;27.05;251
36e623e6-1f3f-44d7-99cb-d146110609f3;260444af-e28b-4ba1-af3e-625c60095da0;Quiz 2913 - reposer;13;39.13;293
36ebaa59-307d-42f3-ae83-2fb135e573b9;324fe1c5-488f-480a-a005-2af861e6bb80;Quiz 1611 - d'autres;14;60.44;111
37050700-6379-49ce-8d16-41ac77113371;a337daa7-41ee-449a-a3c0-35092c758c90;Quiz 216 - ce;26;52.61;284
3705094d-750f-45b7-9653-9aed560ea9d5;6490013c-3d92-4ec7-a0b8-05f93ca82de7;Quiz 1375 - salut;20;77.38;431
370764db-77e8-4535-bb27-4dbeeb172be7;ca615aeb-4dbf-42e8-8a70-ca24548d8555;Quiz 594 - côte;21;18.5;266
37202a47-4101-4b74-b4d5-cba29af41ffc;0b1363d6-ca04-4cb2-afd6-8dd86131d0d1;Quiz 455 - port;26;16.29;115
3720bb7e-b477-46ab-a89f-dcb008ae09f7;1f157d91-8ea8-4a6c-bbf6-4e235c2508a8;Quiz 529 - bon;6;55.91;265
3720fe77-dd62-4a4f-b085-3da37962d53a;d7eee93b-ea1e-4e11-8b1c-77c1850390cf;Quiz 1327 - chaque;30;34.97;272
374bc89f-9096-45e8-bf77-b23508ab56c7;8711089d-00e5-4bb1-97bc-66ae10ee5ba0;Quiz 2980 - un;21;89.97;256
374c2822-ee21-40d1-b65a-f3e7c2eeb101;33dc8b95-0949-4bb7-b976-7042f2a59ce1;Quiz 2915 - vers;10;51.34;336
37770ae8-0d71-45e6-866f-4673cac62e95;c47bbc0d-16e9-4cb0-a85f-8ac1eebe0678;Quiz 839 - plonger;25;19.42;-2
37a4e83f-9a62-479b-92cd-b1a7cf9b12f4;e993efda-34f4-4ba7-ad6b-35bc7e2c24e5;Quiz 2074 - creuser;25;14.85;-2
37b8fda0-08e8-4bf5-831f-2ffa712395c8;e912946f-8dfe-4852-9c1a-f08597abb082;Quiz 118 - victime;11;78.91;341
37bce6c9-b5c1-489a-acaf-99bf14cbc40f;46f14721-d8e5-40d8-b968-cb07b3957988;Quiz 925 - atteindre;29;60.68;-3
37ca5fa4-aa2f-428c-8fde-7c7f4e94387b;09cf5992-420f-4023-9688-eb62973bc323;Quiz 2285 - résister;24;27.01;368
37d68a45-4ce2-4fd7-bf20-68be400f4101;17515393-40c0-4986-bfb8-7944c85e6c85;Quiz 140 - fuir;7;38.54;91
37df310f-e1d8-4453-975b-0221394f39bd;bb379569-90c8-4ff1-94e7-6d1a2621f047;Quiz 2223 - se;27;88.28;214
37ebd846-134c-4068-b5fb-fbe46766fcbf;a15daf69-83b4-4b50-a847-0b562b4718d1;Quiz 2660 - société;8;50.96;42
37f05c1e-6999-4c0a-b921-c311eb69efd6;92d9750d-90cd-4bbd-b323-43b5adb1bbe8;Quiz 4534 - parole;20;79.67;76
37f6b16e-b9cb-4724-a73f-602aaa551776;5ac5a666-8487-4063-96b7-8e0685e2bff4;Quiz 1614 - courage;20;56.7;-9
37f6c998-8a90-4953-9f34-7e62443fe417;ba01385f-dacd-4be3-a06c-b709b8ad41b8;Quiz 2386 - discours;29;27.21;83
380380ef-568e-4955-adf3-1c59965fef48;d2b0703a-5609-406d-95c4-688e93df0c75;Quiz 4709 - politique;15;35.08;222
3811910a-f952-402d-8dd8-998c0bdf48ae;98b317a1-0e6e-4da2-bb37-f8ef312cf12c;Quiz 1524 - dame;30;32.93;278
382f5a36-7046-425b-bf41-3e949cf7aaec;70a599c2-4cad-412b-bc4c-0a8cd9449777;Quiz 3270 - pareil;30;64.68;13
38497dfa-8d2a-4473-a10a-7f82f5235a37;729150c1-1ed9-4116-aeac-18ba6a579cab;Quiz 4882 - coup;11;42.31;15
3866f8e8-5ef4-4eb3-9e33-0fd381f7dc0c;414f0a7e-6b1f-475d-bb64-44bb99d94628;Quiz 597 - derrière;10;72.96;339
38824d18-57b6-4083-93f8-6ca5f7619f7e;435a39a8-96d8-465d-9049-e31e8aee9a9c;Quiz 1141 - colère;14;77.51;-6
38886b36-a509-44b4-91d8-eb4bd7457722;aaa861c1-cba6-4c7f-8477-814bddfd73e5;Quiz 685 - contre;30;84.62;292
38a88664-aae0-4bb3-9b32-0fceb03f8d36;0c5272f3-e303-4846-8065-53bdf736aeab;Quiz 555 - sol;14;15.52;-10
38afc09b-c1b2-4454-8326-d92a123a7326;c9d2f729-b8ab-4df7-bc55-fc8d4a8f9396;Quiz 4963 - curieux;22;44.24;260
38c0438a-edbe-40b0-bebd-8233a3017633;4eb877b8-28c5-4505-959a-b95d468fe190;Quiz 1018 - morceau;17;43.54;-7
38da4f5f-be98-4a9e-a0f8-607a939f14cc;b9ea755b-23a4-46ee-af84-795fef326fef;Quiz 146 - enfermer;7;27.43;-8
38e11beb-7c0c-4837-b411-08a083d05dea;f8c58ff7-3241-40a6-b8d5-2d48d4697641;Quiz 2173 - près;18;64.17;3
38e2cbc0-ce3b-4c0a-ad3c-d352ef3d01a1;9bcdb1a8-27a8-43f5-a009-72a17f9708e7;Quiz 1228 - soirée;5;14.56;23
38ef7f6f-d452-4728-92af-3981878c2cdf;99bfcb60-4f0f-48c8-97cc-986d4824a37d;Quiz 2293 - il;24;32.79;365
38f3e7c0-43b7-4f87-a1da-d23b5f346048;9299bb15-6268-4d22-a4e6-b4bb57b13f77;Quiz 3003 - nouveau;30;30.96;342
38fd2710-7952-413a-9c73-ec218d928080;563cd75f-4ca5-4817-8086-65606be78015;Quiz 1842 - oreille;17;26.25;-4
39131760-c974-4b0b-9e20-2f2df7325a04;743adb55-9025-483f-96f0-4eec2657c2ab;Quiz 1331 - sable;26;93.47;14
392815c9-fd32-4cac-b123-3c930bc25966;f85d5820-19a9-4aef-954a-9d1fc0a5daf6;Quiz 3913 - claire;29;63.48;351
394acbeb-3e3e-4353-ab7c-c4b9a1ceaa6a;b60840a6-66a3-4d9f-a9ad-9366e42bcafd;Quiz 1905 - horizon;29;86.42;240
3952201a-f9d5-48c4-8736-7a7e5bdd96bb;3fc878c4-bdb5-47e5-866d-b5ac9e2b4714;Quiz 113 - petit;18;11.96;85
395d68e1-b1bf-49b6-bb85-e243b9e0c0cb;9917377b-2720-4c9b-a965-f60a0881700a;Quiz 3142 - marquer;28;97.27;211
39609c9d-7164-43ff-a98b-10aedadb346b;9fe653b9-b4a1-4f97-ac12-ae3833a57202;Quiz 3921 - repas;26;57.42;444
3975851f-b007-4550-8d9b-674fccad104b;8c8697e2-dfcc-41d8-a764-5ec1d0302a3e;Quiz 1952 - signifier;11;28.34;201
39765fd2-d409-4c43-8e47-c608a5c475fd;2edb2f2f-a169-4cc6-885f-5f4197685c4c;Quiz 1760 - titre;22;11.08;101
39827e8f-f051-4d5b-b3b1-c46fbee302f6;10d4884f-4f26-439f-8829-c855d6dadfe5;Quiz 2811 - habitude;20;75.54;311
399c02a1-9f8e-4c77-9f60-db1d1b9f6bba;59554f3d-9fe9-4b14-84b5-053c225c4310;Quiz 3665 - révolution;22;89.77;0
399dc71c-777d-43bb-bd38-d919afd07b66;64663101-2735-41d8-b7b5-3e042b358e83;Quiz 2225 - frais;23;48.43;111
39b109c2-5027-4dd3-a9fa-222e9a3797c0;2133658c-1da1-4c6d-aa6d-10c6ba2aa88f;Quiz 3094 - tour;12;74.0;-7
39c3a6e8-26fb-45c5-b582-ceb14ea9f703;cc8456f6-47bf-498f-a788-0fdc5f639f36;Quiz 2022 - ruine;7;51.3;250
39e503f2-1330-4d5f-9ddd-000ee15b8e67;b781ff54-7d16-4980-94df-5ba56313ff6b;Quiz 3726 - arracher;22;35.59;46
39e778c5-7200-41b5-9a2e-05438d4a0356;23b845c8-23b0-432a-8051-b877decc8ead;Quiz 2998 - traverser;12;94.53;63
39f502ab-2ba3-481f-93c2-138a5595056b;c989d738-2d3e-4771-8543-c1341d932435;Quiz 3309 - sentier;24;76.52;458
39f5a607-f3af-48a0-ab62-4029c1d26742;b821a61c-6cfa-4e00-ac17-89d93df51cd4;Quiz 2644 - police;6;71.73;265
3a0d41d0-d00d-4999-acd9-ee893bf9a05b;8d56e576-117a-4c2b-b17a-11be60de1f1a;Quiz 1213 - rire;8;47.72;411
3a202211-b128-4198-8d2a-9ba0573f4e0e;34e13f0c-c49e-48af-9901-60b516650c10;Quiz 385 - serrer;14;22.3;-9
3a3b9c75-580e-40b4-843f-3732a7eb1950;d473f415-0e96-4f46-b911-9b323354e5e6;Quiz 3595 - durer;6;45.99;88
3a401274-6710-4d82-9f84-b3ce4cabf15a;0905d920-e77c-4f98-8f2d-12462c3b9ece;Quiz 2268 - difficile;13;36.62;384
3a4164a1-668d-4910-8c35-a45edf2563b8;3b3472c8-5b7d-437f-9bca-2ee191d78fdc;Quiz 4062 - face;15;51.67;357
3a47dff6-3ab9-4c69-8f76-c4a5143f4926;0975020f-3e9f-42f0-9813-d62e29e5a45c;Quiz 4274 - autre;7;62.14;361
3a512896-194f-4df1-b29e-c57b29d11b69;82437a31-36f8-4a95-bd16-a3cb9e746a19;Quiz 1484 - esprit;8;28.68;328
3a760e1f-5067-4aae-84bc-aae0575e8c42;a1814840-14ca-4420-b1b7-7dc56d72487e;Quiz 2930 - dont;22;24.68;6
3a880df7-9a6c-4557-b123-231e54513999;cd46af3a-64bc-433b-9678-d69d7c2374f9;Quiz 1336 - annoncer;18;82.03;-1
3a8b70cc-6540-4360-ac38-3d6e508a38aa;019cf366-ab48-4f8f-aa47-2f5381b4fd70;Quiz 1833 - demande;20;19.27;33
3a8f288b-9267-45f9-825b-71642a4f1e76;f5e534cf-4b22-4a17-a4d7-2c272123dbbd;Quiz 3596 - commun;14;98.48;86
3a9ab57e-3797-48a4-8ab1-b8dc64da5f70;ac1df6c7-981f-48bd-8f41-a208423c30e5;Quiz 589 - particulier;21;44.06;-6
3aa8c41e-3254-4cb0-8fa1-f76c222dbe90;8839d11c-29aa-4123-a25e-efde9dbee2da;Quiz 2866 - accepter;25;66.83;-3
3aa9c05b-8ea5-4377-8769-012a6d4d7c57;af806544-7b52-4d5d-9bf2-b66f4cd267af;Quiz 678 - taille;11;89.27;13
3ab28db9-f9e0-4747-98e6-860b7803f5ac;5c8700cd-75d8-4f5e-838a-23073fa878f5;Quiz 2784 - leur;22;45.14;56
3ae0159f-817a-48db-8682-8a85e556fa99;11cf5411-2a9b-469b-b16c-070c96f4e024;Quiz 4149 - paix;25;87.97;99
3aedaf49-b4b3-4b29-95f9-655a4e0c7d50;b781ff54-7d16-4980-94df-5ba56313ff6b;Quiz 2542 - plusieurs;9;32.66;4
3af5ab72-184d-4712-82e5-63a8ff2694a7;f352c13c-bf0e-43f3-ae57-68064f13f7d7;Quiz 603 - soldat;12;96.61;467
3b0f3e81-1567-4f86-ab8c-03641e926fab;f6b20483-32a1-4177-9de9-daede108531a;Quiz 4050 - marcher;18;17.61;0
3b129400-0778-4931-bace-d0b7f9bf03ce;3c19d9ea-43a5-4877-b126-b52f466712d5;Quiz 2658 - guerre;6;66.13;253
3b2ad8dd-22df-4d05-8160-271617c283ad;199a09f6-17ac-4d54-bb86-56fb2c6b596b;Quiz 4830 - forme;17;62.16;396
3b2cea02-b721-4ace-85fa-782e19f60391;e3476730-7198-44df-a3dc-c0e7bce7d6e9;Quiz 340 - journal;17;73.22;498
3b3d1396-6ebd-4379-a166-5978fc6c01dd;ae90f40d-3cff-49b8-83cf-7ce8738eefbc;Quiz 4779 - rejeter;18;45.61;422
3b4bd1b5-298f-44e2-9bf2-6e225bb8780b;ac1df6c7-981f-48bd-8f41-a208423c30e5;Quiz 4650 - cinquante;14;93.02;-9
3b721299-23aa-4c82-af46-9a9d105af64c;208ba8c4-091b-4a10-bc44-39794ec3bcba;Quiz 4621 - livrer;10;52.11;407
3b826f9d-9375-476e-a321-5d87e6987349;f12296d4-5bd8-4152-b3ed-f0f431335ad9;Quiz 2345 - toile;13;23.63;23
3b9000dd-bac4-4ceb-a49a-43c2c9d2002a;3d8f6cf2-96f7-4681-96f0-d22ac2351ef0;Quiz 2270 - révolution;6;75.89;-8
3b921a5b-634a-48d8-9655-549bdb755522;f876908c-6a4a-40f8-a023-5895856598fa;Quiz 3139 - désir;28;64.93;76
3b983731-ad35-4918-9922-64bdeae6b7f4;bfae2d78-149c-4b82-8620-c91064e032ca;Quiz 2424 - docteur;20;56.61;316
3b9bda3f-394b-4413-98f3-95fdabcfcaf4;2f96285c-2dd8-4f77-86a3-28c6dd5cd3be;Quiz 109 - militaire;28;50.67;244
3bccdec0-da12-4d2c-a8a9-f90ea72a56d6;35b25ed2-fa8f-42db-ace4-5a78e7437f11;Quiz 2097 - battre;21;35.64;-9
3be9ff67-9891-49e6-925b-6852b7ac17b0;e90bb46e-df97-424d-a285-3000f246d2c4;Quiz 3639 - choix;6;33.46;-4
3c03dc53-5b16-4a03-bbc1-6510a896d95f;1bb9913c-d9ea-4437-9e1e-41eed634333e;Quiz 1189 - matière;26;64.89;50
3c23d614-37bd-4d3f-99fb-bc1463c8fa3b;9602fd36-950f-4ad9-b017-18989d999483;Quiz 1386 - objet;25;45.78;-3
3c2651d8-5d01-4e87-8da2-6b0ebab486ae;00f9305f-0cbf-4d82-a328-c4f543dc1ea5;Quiz 1925 - besoin;5;48.98;-2
3c5705d5-058b-415b-be0f-0ffaffcd9589;95a9c472-501e-408c-b3b6-14ef720d2912;Quiz 1384 - coeur;28;40.07;-5
3c5776c3-f059-406e-8e86-c9102c818d35;b8ae9a8b-cc90-44e1-8f92-5f9e2b3bd873;Quiz 2300 - alors;17;75.16;404
3c64c48a-2c9f-40bc-af4e-f6a1922e05f8;abb91f4d-d5d4-4b1d-933b-efda3086fe64;Quiz 4248 - renoncer;9;60.68;-9
3c6efe9d-f936-4d8e-8cdd-0c454addd44a;c6e9f212-a8e4-483a-83cd-85ddc7aaee94;Quiz 1053 - dont;19;80.17;-10
3c75b05b-633a-46fa-a1e7-a9b1b705ef22;f8ea210a-7458-4930-9c9b-96ca75ec43ca;Quiz 1237 - rose;22;34.08;69
3c83d293-2485-4d5f-a5ee-222f58b7949c;3826163d-94d2-45ab-9dee-6b4292af0ce0;Quiz 2634 - trente;12;45.01;293
3c8cfa0b-b217-45a8-98c2-0a96e974fbf4;3871acb4-e050-42a3-ae88-931b7ee54d7c;Quiz 1464 - gouvernement;24;57.17;66
3caa82af-d2d1-451a-b308-56634b5307fe;9def6729-8a95-47ca-89c9-523261deaefe;Quiz 2391 - construire;19;19.37;89
3cb23594-eb1b-4bf3-9c8e-0e5e1c584992;5e23bd5e-b863-47cf-be8d-8433bdbb714f;Quiz 796 - trois;23;84.84;0
3cb3d7ae-7e8f-48f7-bb08-df1d55adba09;1011c592-664c-4c06-88e2-7e35a48944f3;Quiz 3646 - offrir;11;64.16;101
3cb81895-83cd-4f74-86bb-2def3d537949;4b4d0fe7-f1f0-46d5-888a-d9f3d1213280;Quiz 2535 - maladie;8;81.3;-9
3cf672be-1f04-44a5-8185-b0ec5e6e6787;e62e7327-7bdc-4d4f-9956-58191b1690d4;Quiz 2865 - naturellement;14;17.92;-6
3cfbbf4b-4e32-444e-8613-a8c2f35c8eea;888642c3-8ac9-492e-a638-24a5243e9c09;Quiz 3247 - avoir;24;80.46;-4
3d0ac413-9814-4bfe-aa9f-976c9df10aca;7e02319f-903b-415c-8a6b-2cdc0d1e0e9e;Quiz 761 - seigneur;15;73.69;88
3d14b595-44f3-4a83-b5ac-8ae80cfc30ac;c6bc4eaa-b5c6-46e8-8c79-c74b8fa13df6;Quiz 4827 - objet;11;68.74;405
3d236027-8cd1-42a9-906c-aa9e64c691c3;ab010af1-d9bc-4ae4-9ec4-50c28998d6f6;Quiz 1131 - avec;24;88.54;83
3d6e35c8-f728-4aa4-8d77-f30fc82e909e;0335daf0-377c-48b5-ae55-f7717c9954bb;Quiz 4346 - petit;29;16.06;25
3d8775e3-c2c5-463a-b2c1-8a4a37d0cfd3;61ce7fbf-f416-4c39-836f-dacd33116ccb;Quiz 509 - inventer;26;73.12;213
3d8b7b0c-1cce-4d4e-a122-a50449f8776d;77c450dd-8612-4889-bd45-c4931727ed98;Quiz 2881 - oublier;11;32.49;385
3d8f6e6a-c051-4340-b022-2319298f33ef;37c14507-1feb-4b38-97da-d6c4bf505bd4;Quiz 1968 - île;20;93.93;296
3d928582-ee76-4625-a7fb-9c4b335d43bc;400b7a2b-9388-4ebd-9888-dd2de9112451;Quiz 2385 - chemise;22;88.87;-7
3d9d2c9b-c980-470a-9a79-f8ae96dfaea3;9391fbe4-dc8e-4ece-a038-cbce66fd276f;Quiz 288 - révolution;11;38.8;275
3dabe249-c4ae-4f0e-81b9-630299f8889d;d3b07746-a193-4dbb-8502-0c7a9c999c06;Quiz 1849 - bas;10;72.29;-2
3db9d993-9b07-4e1d-b554-77c7afc20506;33c92fad-fe8c-4793-b45d-84ac055ebb6f;Quiz 2161 - forcer;25;67.71;20
3dbdd53f-a6b6-4ad0-832b-1deaf97e47bb;cb2b680a-0242-4581-90e8-10507aa35c11;Quiz 4046 - général;9;85.52;262
3dbfd7d1-9970-47e0-a7ba-39e42c6e6a14;96b5848b-08c9-4eea-aa61-7b27e8f643fa;Quiz 559 - dégager;18;92.64;-4
3dc0001d-79ad-4a4b-bdf9-8c9dd8bc4841;8dbf4265-1b33-45e7-b2b7-53ef1e842a8a;Quiz 3817 - type;10;60.95;1
3dcaf620-598b-4d85-886f-71548efd4696;da926c11-4cbe-49f7-b19b-2f3105ff256a;Quiz 4151 - étranger;7;16.67;-1
3dd75e5c-1f66-465b-a1e1-45ca0846d50f;0f9c4754-2e0e-4f0f-9526-fb03b8879f33;Quiz 2718 - beauté;21;64.94;320
3dd93f96-e72b-40e9-8c1b-7fe465194bfd;63fd0db7-44fb-4004-82e1-a554030ee311;Quiz 2443 - prétendre;5;62.3;60
3ddbca0e-e93f-4c74-bd50-d0f9390f8504;f8649a3f-1a6d-4dd0-aee2-027408a74789;Quiz 3035 - encore;30;47.95;39
3ddf010b-7dba-4280-8672-987e52024912;208cd164-a5c6-4f12-8107-7bbe0c69e8aa;Quiz 1800 - mode;19;91.85;431
3de8b043-9caa-4c52-9883-b66497f2057e;af5ba9ab-fb45-4da0-aa75-0886b6aacfe5;Quiz 4466 - froid;18;86.44;318
3e170032-48de-43b7-b1d4-686e9a4db850;82cae136-d066-423c-aff8-fa1808a50d5a;Quiz 4139 - d'autres;27;33.65;-9
3e176c7e-fcb1-435e-93e8-94ccc8e1d8c4;55af3bda-6d31-499b-ae2e-829934a22c2f;Quiz 1417 - coup;23;31.08;-3
3e181901-4c17-46b2-9f45-f10bdfa859d7;bfae2d78-149c-4b82-8620-c91064e032ca;Quiz 154 - passage;11;61.08;-7
3e1d2338-0e12-4d20-bc67-1e7b2169256b;74282bdd-75e1-46e4-8fa0-930772949675;Quiz 1371 - succès;12;95.45;-6
3e208048-8c79-4f7d-a693-33b9b4d5dbad;23202846-dfaf-49ad-8f21-da0b4501c53e;Quiz 3123 - public;18;39.03;364
3e2dbb42-82c0-465c-a2a3-391e49807c82;16c48457-0994-44bc-bba7-76d83fe34fdb;Quiz 3491 - impossible;17;95.58;-1
3e395d51-bccc-488e-9f5c-a6fc6cfb6642;a0aecea0-8803-4629-87c1-f88c4054cd75;Quiz 1727 - barbe;11;78.81;422
3e4068c3-216d-4cfd-9702-86cca73421fc;ddb80b08-2a6e-452e-a9dd-1401648c01c8;Quiz 3353 - colère;11;92.38;-10
3e5e85f9-103a-40d3-b95d-afbcc07643e4;7a3a20a4-c8eb-48af-ac0b-8990d2cb853a;Quiz 4704 - amour;17;61.42;105
3e662a37-c73f-4b19-82a2-10244971cecb;13d7f540-1014-413d-a7ef-78a9f6fd9607;Quiz 2038 - puis;17;72.44;256
3e6dca2e-310a-427c-8858-a05170563339;5e494ce5-3264-4c32-b6d9-c7dd5872c692;Quiz 3357 - fois;9;71.56;-10
3e7a9363-69f0-4d34-ab08-8694d4b01b93;8e26408c-052b-4887-b100-f2e37c0b6b1d;Quiz 3850 - roi;28;20.11;439
3e8cdb90-a67d-473d-bd54-1f2ba1f67c84;481ed526-3d83-4aeb-80a8-6db16910affb;Quiz 4161 - regard;5;32.55;90
3e8e9723-1a67-4efd-971a-ec7ed40ec62a;e90bb46e-df97-424d-a285-3000f246d2c4;Quiz 4400 - anglais;22;77.52;-8
3e97de0f-48a5-4d5e-a5be-02b59477eed6;0ede8f4d-bd3d-48f3-a919-fe552e2bfa15;Quiz 1078 - prochain;12;65.07;-8
3ec2f31c-7781-4566-8336-1f1cb9daa1d6;cabd5136-0687-49a6-9361-ca41520d2ab0;Quiz 3135 - d'abord;29;17.02;406
3eca1f88-e119-44aa-867b-68c79d020df3;629f0b86-db2b-44e7-8a59-4444356981a0;Quiz 2000 - sentir;21;55.63;-4
3eed6fd6-f11b-4760-bc3e-a191c4fd6678;2b1074c8-af05-4f33-8c2e-65e7db6483e4;Quiz 1246 - révéler;20;90.46;-1
3eee31ac-2c5e-4dba-840a-e317614b6660;a5187f3b-b213-452e-a899-87d1d555bad7;Quiz 1773 - ministre;11;18.25;492
3ef491ca-1153-42cd-a722-432062588b6c;61cfa330-a94d-4268-a6e4-caf9174d8af2;Quiz 1788 - angoisse;30;71.54;-4
3ef97b38-a02d-4d2e-ae43-519252ed1a63;012a0f3a-4967-4326-9c75-c7e229fdf0fd;Quiz 3011 - son;21;93.58;57
3f059b43-2fc6-4efa-a541-6ccaf6b00151;cabd5136-0687-49a6-9361-ca41520d2ab0;Quiz 3106 - neuf;23;62.58;-3
3f05e477-987e-400b-9c7a-dac56d565d84;3a5ec799-c2e1-4c88-bf5a-9ef193d39768;Quiz 436 - roman;30;76.84;-3
3f0c2ad2-51e1-487d-b24f-c9b825d0633b;6f81063f-62dc-4bfc-9c25-15ac80defe66;Quiz 2145 - plutôt;30;82.77;7
3f15b338-1e0f-488b-8706-07dfdbd73a3c;cd46af3a-64bc-433b-9678-d69d7c2374f9;Quiz 1320 - prêt;26;14.27;44
3f1c0aa4-002f-466e-a7dc-c88c315dc9d4;4c1219f4-c82b-4528-9efa-099aaa68a125;Quiz 1122 - entre;18;12.65;26
3f3ce6c7-a16a-49c9-ac11-51c9c7a2d28e;cd46af3a-64bc-433b-9678-d69d7c2374f9;Quiz 4300 - chute;12;18.19;9
3f3e59c2-3327-49db-af43-b3871317ab84;6156edff-6804-440e-a4ec-4caa168bb4a8;Quiz 54 - moyen;15;17.57;93
3f5c5bd3-623d-4910-b6a2-e9b84bf1cfc4;7aa30496-e5c6-4a53-b8fd-bfe922a54efb;Quiz 3601 - malheur;20;77.24;-8
3f60772a-cf34-4e0f-b8e3-2cf782d1c4ca;7e02319f-903b-415c-8a6b-2cdc0d1e0e9e;Quiz 4178 - fidèle;25;35.11;64
3f947778-3e6c-4709-a713-ee9e6290cc49;8ae4cf54-cee2-4ba0-93da-3b3ccf1ec98e;Quiz 2781 - supérieur;7;72.3;236
3f9a2ed0-f28d-4ab1-9796-ad43a6044b98;ef0e0b20-28fc-4123-94ff-44b8715ee396;Quiz 3559 - premier;19;21.3;349
3fa0c764-ed46-427e-9fcc-115438fbecc8;cc73db24-0a87-4ef3-b00a-09f5f8402696;Quiz 4319 - fier;22;94.42;90
3fc31fcf-f2dc-4e4c-800a-4ff464066705;244c33f7-6040-4c4a-ad5c-a2068ec3543f;Quiz 492 - réduire;6;81.2;41
3fd82dfc-f4a4-4b10-8256-d75529585d0e;1f121ce6-f71c-4507-83e2-aeeda85ff66a;Quiz 1236 - mariage;27;13.24;205
40031796-1b55-45ca-80b4-d16482e2a442;7811dcea-3193-47bd-bc14-58c47fd08982;Quiz 3783 - conseil;16;42.34;439
4005ab58-0d16-46a2-8b56-3352bc0d878e;e777d650-bb95-4b70-8faf-6a02ce0ee295;Quiz 4369 - yeux;28;10.07;45
4010fcdd-412d-4ab6-8df6-34dbe89c2f66;e993efda-34f4-4ba7-ad6b-35bc7e2c24e5;Quiz 4989 - douter;23;26.19;-10
40162855-e01e-41c2-9548-30e23c9eac94;f7c5ad00-24c7-47bf-a115-901ee6f0c86a;Quiz 2310 - un;30;37.97;86
402c65c6-2a13-4168-a1d1-81f50eef3549;6f731ba9-de17-4134-bf03-811aac13358b;Quiz 3449 - respecter;13;78.27;46
40354c9b-b875-4f4e-a0b4-58a542b412c5;59e2c0bd-93f4-49e2-b596-daafc7921e81;Quiz 4437 - étroit;17;11.88;320
403a81f0-bc49-44a5-9b34-75b6ef0bc5eb;562f52a4-4710-4011-9235-979251a95a06;Quiz 638 - mer;28;18.11;79
403b092d-9933-423b-b47a-b777824a630a;ccfb580d-ae40-46b2-94d5-be81a499fdfb;Quiz 574 - plus;12;20.82;40
4044e457-e37a-4494-9b27-f905d684e221;ff4871ea-2754-425b-b748-a93fecfd8a0a;Quiz 4059 - approcher;25;16.44;-9
404e4e11-954e-4e58-bf7c-46f8f94d5121;e9982239-eeae-43b6-939f-0ce296ec8add;Quiz 922 - tôt;25;96.45;88
4050c967-c64b-48eb-a321-3cdf639ca43c;21f959af-3864-4255-b8a9-0b18400138bf;Quiz 1687 - juger;18;34.1;68
405e9c5b-1b9e-4591-9c89-5ccf84779bae;11d1845a-6e1d-4053-8da3-1904825a0780;Quiz 3182 - simple;18;63.65;-5
406944a3-188c-4b4a-a178-66cf056b6714;77ed8d5e-0041-4be7-8787-ff415cf4d5f5;Quiz 3180 - sortir;17;11.13;-6
409908e6-c621-4066-b9db-2e78d5f1475d;3a00686e-7ac5-465e-991e-392ff32371ad;Quiz 4266 - vaste;8;32.87;259
409ed509-9de3-4da7-8b1a-b9d2d7e16ee6;c09b47a9-349b-416f-a3f9-9cbef979bb4f;Quiz 629 - oeuvre;26;26.39;80
409f6f13-f24b-40a5-b4b5-63b7682c5edb;e52f42a4-7c36-4ea9-abd7-efd3fef3959f;Quiz 1945 - français;13;32.11;344
40ab6beb-6bf9-464f-b29e-c8e9c620c398;2022cd8d-730d-4d4d-b149-c9bc70a6ff64;Quiz 282 - empire;23;47.18;-8
